year,make,model,odometer,sellingprice,transmission,color,interior
2014,Subaru,Legacy,9078,18500,automatic,silver,black
2014,Subaru,Outback,14181,25400,automatic,blue,beige
2014,Subaru,Legacy,5507,23000,automatic,red,beige
2014,Subaru,Legacy,7415,18500,automatic,silver,black
2014,Subaru,Legacy,8146,18500,automatic,black,beige
2014,Subaru,Legacy,10771,18300,automatic,silver,beige
2014,Subaru,Legacy,16802,18200,automatic,beige,beige
2014,Subaru,Legacy,10643,18400,automatic,red,black
2014,Subaru,Legacy,9171,21400,automatic,blue,black
2014,Subaru,Impreza,9920,18700,automatic,blue,black
2014,Subaru,Legacy,7305,18300,automatic,blue,black
2014,Subaru,Legacy,25430,20000,automatic,white,beige
2014,Subaru,Impreza,9309,18400,automatic,gray,black
2014,Subaru,Impreza,8331,18300,automatic,blue,black
2014,Subaru,Forester,20102,22000,automatic,gray,gray
2014,Subaru,Impreza,16821,17100,automatic,black,black
2014,Subaru,Forester,7946,25600,automatic,blue,beige
2014,Subaru,Impreza,13277,18000,automatic,red,black
2014,Subaru,Legacy,8165,18700,automatic,silver,black
2014,Subaru,Legacy,13271,18300,automatic,gray,black
2014,Subaru,Forester,28893,20400,automatic,green,gray
2014,Subaru,Legacy,8447,18300,automatic,blue,black
2014,Subaru,Impreza,6477,17600,automatic,red,black
2014,Subaru,Forester,8574,26700,automatic,red,black
2014,Subaru,Outback,19878,24700,automatic,gray,black
2014,Subaru,Legacy,12020,18400,automatic,white,gray
2014,Subaru,Legacy,22923,16800,automatic,gray,black
2014,Subaru,Legacy,16591,20700,automatic,white,beige
2014,Subaru,Legacy,9656,18500,automatic,gray,black
2014,Subaru,Forester,4072,28600,automatic,silver,black
2014,Subaru,Outback,10259,23800,automatic,green,beige
2014,Subaru,Impreza,11970,17100,automatic,white,gray
2014,Subaru,Impreza,9845,18300,automatic,white,beige
2014,Subaru,Outback,20374,24700,automatic,blue,black
2014,Subaru,Legacy,8074,18400,automatic,blue,black
2014,Subaru,Legacy,17088,18000,automatic,red,black
2014,Subaru,Legacy,5013,23100,automatic,red,black
2014,Subaru,Impreza,12062,18400,automatic,green,beige
2014,Subaru,Legacy,6579,18500,automatic,white,beige
2014,Subaru,Legacy,11624,21200,automatic,silver,black
2014,Subaru,Legacy,14397,18300,automatic,blue,black
2014,Subaru,Impreza,7627,17400,automatic,black,black
2014,Subaru,Impreza,7243,17400,automatic,black,tan
2014,Subaru,Legacy,12945,18400,automatic,silver,black
2014,Subaru,Legacy,8283,18500,automatic,blue,black
2014,Subaru,Legacy,5816,18800,automatic,blue,black
2014,Subaru,Legacy,12250,18400,automatic,burgundy,black
2014,Subaru,Impreza,12058,18100,automatic,white,black
2014,Subaru,Outback,10733,25800,automatic,blue,black
2014,Subaru,Impreza,20149,16800,automatic,blue,black
2014,Subaru,Legacy,5661,18500,automatic,white,beige
2014,Subaru,Outback,14322,25400,automatic,white,beige
2014,Subaru,Legacy,7419,18500,automatic,white,beige
2014,Subaru,Legacy,8167,18500,automatic,red,black
2014,Subaru,Outback,11916,25500,automatic,gray,black
2014,Subaru,Outback,5952,20000,automatic,white,—
2014,Subaru,Forester,12339,22500,automatic,white,gray
2014,Subaru,Outback,10749,25600,automatic,silver,black
2014,Subaru,Impreza,7202,17100,automatic,green,beige
2014,Subaru,Impreza,9157,18300,automatic,white,black
2014,Subaru,Legacy,9117,18300,automatic,red,beige
2014,Subaru,Impreza,9961,18500,automatic,silver,black
2014,Subaru,Legacy,15930,18300,automatic,red,black
2014,Subaru,Legacy,9946,18500,automatic,silver,black
2014,Subaru,Outback,9205,22500,automatic,gray,black
2014,Subaru,Outback,6841,22700,automatic,burgundy,beige
2014,Subaru,Outback,10950,22300,automatic,white,beige
2014,Subaru,Outback,16470,22200,automatic,red,black
2014,Subaru,Outback,10849,22700,automatic,blue,black
2014,Subaru,Outback,10351,22400,automatic,burgundy,black
2014,Subaru,Outback,14936,22500,automatic,silver,beige
2014,Subaru,Outback,20254,21700,automatic,green,gray
2014,Subaru,Outback,11915,22400,automatic,blue,black
2014,Subaru,Outback,14117,22200,automatic,blue,beige
2014,Subaru,Outback,24418,20900,automatic,blue,beige
2014,Subaru,Outback,7551,23100,automatic,blue,—
2014,Subaru,Outback,10811,23200,automatic,white,gray
2014,Subaru,Outback,22249,21600,automatic,gray,beige
2014,Subaru,Outback,7185,22700,automatic,red,black
2014,Subaru,Outback,21353,21900,automatic,gray,black
2014,Subaru,Outback,11697,22200,automatic,white,beige
2014,Subaru,Outback,7672,23000,automatic,blue,beige
2014,Subaru,Outback,16575,22200,automatic,blue,black
2014,Subaru,Outback,12211,22800,automatic,gray,black
2014,Subaru,Outback,20124,22000,automatic,white,beige
2014,Subaru,Outback,10912,22200,automatic,white,beige
2014,Subaru,Outback,12090,23700,automatic,gray,beige
2014,Subaru,Outback,15833,22200,automatic,gray,black
2014,Subaru,Outback,9407,22300,automatic,white,gray
2014,Subaru,Outback,21291,21600,automatic,silver,black
2014,Subaru,Outback,4603,23000,automatic,white,beige
2014,Subaru,Outback,10682,22300,automatic,blue,black
2014,Subaru,Outback,10987,22900,automatic,gray,black
2014,Subaru,Outback,8361,22500,automatic,silver,black
2014,Subaru,Outback,22473,21500,automatic,red,black
2014,Subaru,Outback,16823,22200,automatic,blue,black
2013,Subaru,Forester,65449,14500,automatic,red,gray
2013,Subaru,Legacy,99256,9600,automatic,black,beige
2013,Subaru,Outback,30114,24100,automatic,white,gray
2013,Subaru,Outback,70924,16800,NA,blue,beige
2013,Subaru,Outback,18336,20300,automatic,blue,black
2013,Subaru,Outback,33962,13300,manual,green,gray
2012,Subaru,Impreza,43968,15000,NA,gray,black
2012,Subaru,Legacy,61799,12900,automatic,gray,black
2012,Subaru,Forester,118952,13000,automatic,red,—
2010,Subaru,Forester,179833,4000,automatic,blue,gray
2001,Subaru,Outback,89491,4100,manual,green,tan
2013,Subaru,Legacy,49619,13000,automatic,gray,black
2011,Subaru,Forester,50405,16600,NA,white,gray
2011,Subaru,Legacy,66702,10600,automatic,gray,black
2011,Subaru,Impreza,35497,14400,automatic,blue,black
2011,Subaru,Legacy,87843,8500,automatic,gray,black
2011,Subaru,Impreza,43734,12800,automatic,blue,black
2011,Subaru,Impreza,49011,8000,automatic,—,black
2011,Subaru,Outback,32834,16800,automatic,gray,black
2011,Subaru,Impreza,55820,12600,manual,black,tan
2011,Subaru,Legacy,37681,13800,automatic,gray,gray
2011,Subaru,Forester,32691,16400,automatic,blue,black
2011,Subaru,Legacy,39461,12400,automatic,gray,black
2011,Subaru,Forester,36473,18400,automatic,red,gray
2011,Subaru,Forester,31843,17400,automatic,black,black
2011,Subaru,Forester,31867,15600,NA,silver,black
2010,Subaru,Impreza,75355,6600,automatic,white,gray
2009,Subaru,Forester,77463,12600,NA,red,black
2008,Subaru,Impreza,121340,4400,manual,silver,black
2008,Subaru,Impreza,82078,3400,manual,black,tan
2008,Subaru,Impreza,87370,6700,automatic,blue,tan
2004,Subaru,Impreza,117540,2400,automatic,gray,gray
2004,Subaru,Outback,141512,3000,automatic,black,black
2003,Subaru,Impreza,164994,900,automatic,green,gray
2002,Subaru,Forester,104744,2000,automatic,blue,gray
2002,Subaru,Forester,192176,1250,automatic,silver,gray
2001,Subaru,Forester,171297,1500,automatic,green,gray
2001,Subaru,Legacy,152653,1400,automatic,brown,gray
2014,Subaru,Impreza,3852,18600,automatic,black,black
2014,Subaru,Forester,6963,20300,automatic,black,gray
2014,Subaru,Forester,10754,26800,automatic,silver,black
2014,Subaru,Legacy,7410,19200,automatic,gray,gray
2014,Subaru,Forester,6785,18800,automatic,red,gray
2014,Subaru,Impreza,6449,18000,automatic,green,beige
2014,Subaru,Forester,7437,19000,manual,red,beige
2014,Subaru,Forester,7796,24100,automatic,white,gray
2014,Subaru,Forester,10764,23000,automatic,white,gray
2014,Subaru,Legacy,15538,18000,automatic,gray,black
2014,Subaru,Legacy,22346,17400,automatic,gray,black
2014,Subaru,Forester,13173,21500,automatic,green,gray
2014,Subaru,Forester,52620,15000,NA,—,black
2014,Subaru,Forester,31314,21000,automatic,black,gray
2014,Subaru,Legacy,9156,18500,automatic,red,black
2014,Subaru,Legacy,12300,18500,automatic,beige,gray
2014,Subaru,Legacy,11166,18600,automatic,white,tan
2014,Subaru,Forester,18422,21600,automatic,white,gray
2014,Subaru,Legacy,11308,18600,NA,gray,black
2014,Subaru,Legacy,9351,19100,automatic,black,tan
2014,Subaru,Impreza,9482,18000,automatic,silver,black
2014,Subaru,Forester,8282,26200,automatic,gray,gray
2014,Subaru,Forester,16056,26900,automatic,white,gray
2014,Subaru,Legacy,8179,19000,automatic,silver,tan
2014,Subaru,Legacy,19059,20900,automatic,silver,black
2014,Subaru,Legacy,11778,18500,automatic,silver,black
2014,Subaru,Impreza,6761,17900,NA,red,black
2014,Subaru,Forester,9171,25200,automatic,black,black
2014,Subaru,Impreza,7636,17600,automatic,black,beige
2014,Subaru,Legacy,8709,19000,automatic,blue,black
2014,Subaru,Impreza,3309,18400,automatic,red,gray
2014,Subaru,Legacy,10779,19300,automatic,gray,black
2014,Subaru,Impreza,7520,19800,automatic,green,beige
2014,Subaru,Legacy,12569,18700,automatic,—,beige
2014,Subaru,Legacy,9044,18500,automatic,gold,tan
2014,Subaru,Impreza,5826,20000,NA,white,beige
2014,Subaru,Legacy,7358,20400,NA,red,black
2014,Subaru,Forester,14975,22000,automatic,red,gray
2014,Subaru,Forester,10361,28500,NA,white,black
2014,Subaru,Legacy,5879,21200,automatic,white,beige
2014,Subaru,Impreza,12080,17200,NA,white,beige
2014,Subaru,Legacy,15289,18100,automatic,red,black
2014,Subaru,Forester,12467,24000,automatic,blue,black
2014,Subaru,Legacy,11848,18200,NA,blue,black
2014,Subaru,Legacy,8361,19400,automatic,gray,black
2014,Subaru,Legacy,8633,19800,automatic,gray,black
2014,Subaru,Legacy,9776,18800,automatic,gold,gray
2014,Subaru,Impreza,4657,19100,automatic,gray,black
2014,Subaru,Impreza,7802,19000,automatic,white,black
2014,Subaru,Legacy,8973,22600,automatic,silver,black
2014,Subaru,Forester,10506,26700,automatic,green,gray
2014,Subaru,Impreza,8664,18000,automatic,black,black
2014,Subaru,Legacy,8291,19100,NA,blue,black
2014,Subaru,Impreza,8942,20000,automatic,—,black
2014,Subaru,Impreza,11736,17700,automatic,black,gray
2014,Subaru,Forester,8065,24200,automatic,burgundy,gray
2014,Subaru,Legacy,16458,21100,NA,white,beige
2014,Subaru,Forester,14902,22700,automatic,gray,black
2014,Subaru,Impreza,7379,19300,NA,blue,black
2014,Subaru,Legacy,9791,18900,automatic,blue,black
2014,Subaru,Legacy,8990,19000,automatic,blue,black
2014,Subaru,Legacy,9488,18500,NA,blue,black
2014,Subaru,Legacy,15634,18000,automatic,red,black
2014,Subaru,Legacy,13177,18300,automatic,gray,black
2014,Subaru,Legacy,24231,17600,automatic,blue,black
2014,Subaru,Legacy,3307,23200,automatic,red,black
2014,Subaru,Forester,18516,22100,automatic,black,black
2014,Subaru,Legacy,10415,18500,automatic,white,beige
2014,Subaru,Legacy,17657,17700,automatic,red,black
2014,Subaru,Legacy,10547,18600,NA,beige,beige
2014,Subaru,Forester,3600,23600,automatic,white,gray
2014,Subaru,Legacy,21276,18100,automatic,blue,brown
2014,Subaru,Forester,13671,20300,automatic,silver,black
2014,Subaru,Legacy,16779,18100,automatic,gray,black
2014,Subaru,Legacy,24450,21100,automatic,blue,black
2014,Subaru,Legacy,9970,18500,automatic,blue,gray
2014,Subaru,Impreza,14994,17200,automatic,black,tan
2014,Subaru,Legacy,7687,19200,NA,white,beige
2014,Subaru,Impreza,10852,18000,automatic,white,gray
2014,Subaru,Impreza,11599,17600,automatic,white,black
2014,Subaru,Legacy,12544,18500,automatic,red,black
2014,Subaru,Impreza,6726,18100,automatic,green,beige
2014,Subaru,Outback,25832,16500,automatic,blue,black
2014,Subaru,Outback,19790,26800,automatic,red,black
2014,Subaru,Outback,16849,27700,NA,blue,black
2014,Subaru,Outback,8431,23800,automatic,blue,gray
2014,Subaru,Outback,10732,23000,automatic,white,beige
2014,Subaru,Outback,12740,22600,NA,gray,black
2014,Subaru,Outback,15840,22700,automatic,blue,gray
2014,Subaru,Outback,11164,22800,automatic,white,beige
2014,Subaru,Outback,13499,26300,automatic,black,beige
2014,Subaru,Outback,11125,23000,automatic,gray,black
2014,Subaru,Outback,9148,23200,automatic,red,brown
2014,Subaru,Outback,12896,28000,automatic,white,burgundy
2014,Subaru,Legacy,7668,21100,automatic,blue,black
2014,Subaru,Outback,20496,22300,automatic,gray,black
2014,Subaru,Outback,6864,23500,automatic,white,beige
2014,Subaru,Outback,12496,23200,automatic,blue,black
2014,Subaru,Outback,17283,26500,automatic,blue,black
2014,Subaru,Outback,11670,22800,automatic,gray,black
2014,Subaru,Outback,17819,22200,automatic,beige,gray
2014,Subaru,Outback,9570,23200,automatic,gray,black
2014,Subaru,Outback,9852,23200,automatic,blue,gray
2014,Subaru,Outback,9462,23000,automatic,white,beige
2014,Subaru,Outback,9926,23600,automatic,blue,black
2014,Subaru,Outback,12891,22400,automatic,blue,gray
2014,Subaru,Legacy,8856,25600,automatic,white,gray
2014,Subaru,Outback,9425,22600,automatic,gold,gray
2014,Subaru,Outback,10309,23200,automatic,blue,black
2014,Subaru,Outback,11349,28200,automatic,gray,black
2014,Subaru,Outback,8421,23200,automatic,silver,brown
2014,Subaru,Outback,12806,22800,automatic,blue,beige
2014,Subaru,Outback,14571,22600,automatic,blue,beige
2014,Subaru,Outback,11445,22600,NA,blue,black
2014,Subaru,Outback,10955,26800,NA,white,beige
2014,Subaru,Outback,14153,22200,automatic,gold,beige
2014,Subaru,Outback,9733,23400,automatic,gray,black
2014,Subaru,Outback,8385,29100,NA,gray,beige
2014,Subaru,Outback,11471,23000,automatic,green,gray
2014,Subaru,Outback,9638,26800,automatic,white,beige
2014,Subaru,Outback,17430,26800,automatic,white,tan
2014,Subaru,Outback,13147,22300,automatic,red,black
2014,Subaru,Outback,8465,23300,automatic,green,tan
2014,Subaru,Outback,10793,23000,automatic,blue,brown
2014,Subaru,Outback,15407,22200,NA,silver,beige
2014,Subaru,Outback,9081,23400,NA,gray,beige
2014,Subaru,Outback,9475,27400,automatic,blue,gray
2014,Subaru,Outback,12436,26600,automatic,white,beige
2014,Subaru,Outback,10268,23000,automatic,white,beige
2014,Subaru,Outback,8009,23400,NA,silver,beige
2014,Subaru,Outback,11654,23100,NA,blue,black
2014,Subaru,Outback,9893,23400,automatic,blue,beige
2014,Subaru,Outback,16104,27400,automatic,blue,brown
2014,Subaru,Outback,6224,23800,automatic,white,beige
2014,Subaru,Legacy,9968,25600,automatic,red,black
2014,Subaru,Legacy,16119,24400,automatic,blue,gray
2014,Subaru,Outback,10809,23200,NA,gray,black
2014,Subaru,Outback,22211,21500,automatic,blue,black
2014,Subaru,Legacy,15497,19900,automatic,blue,black
2014,Subaru,Outback,6968,22400,manual,—,black
2013,Subaru,Legacy,35956,14000,automatic,gray,black
2013,Subaru,Outback,33489,20200,automatic,blue,black
2013,Subaru,Legacy,88687,9000,automatic,white,beige
2013,Subaru,Outback,8298,21300,automatic,gray,black
2013,Subaru,Outback,19423,24800,automatic,gray,black
2013,Subaru,Impreza,12251,12800,automatic,black,beige
2013,Subaru,Legacy,39606,11600,automatic,gray,black
2013,Subaru,Forester,14110,21900,NA,burgundy,gray
2013,Subaru,Legacy,6732,24600,automatic,red,beige
2013,Subaru,Impreza,22748,15600,automatic,blue,black
2013,Subaru,Legacy,100473,9800,automatic,red,beige
2013,Subaru,Outback,37409,19500,automatic,blue,beige
2013,Subaru,Outback,20641,19100,automatic,blue,gray
2013,Subaru,Outback,18438,22500,NA,gray,black
2012,Subaru,Outback,73298,15300,automatic,green,tan
2012,Subaru,Legacy,40092,19200,automatic,white,gray
2012,Subaru,Legacy,64233,12600,automatic,silver,black
2012,Subaru,Impreza,19223,31600,manual,gray,black
2012,Subaru,Legacy,96092,10200,automatic,gray,black
2012,Subaru,Forester,38870,18600,automatic,gray,gray
2012,Subaru,Legacy,15859,16500,automatic,gray,beige
2012,Subaru,Impreza,1146,19100,automatic,black,tan
2012,Subaru,Impreza,44293,13100,NA,brown,beige
2012,Subaru,Legacy,29781,15600,automatic,blue,black
2012,Subaru,Legacy,32213,15600,NA,white,beige
2012,Subaru,Forester,37511,14600,NA,gray,gray
2012,Subaru,Legacy,39044,14100,NA,silver,black
2012,Subaru,Forester,15139,17000,NA,blue,gray
2012,Subaru,Impreza,85527,11600,automatic,black,gray
2012,Subaru,Forester,32200,15700,automatic,black,black
2012,Subaru,Outback,2458,23400,automatic,white,tan
2012,Subaru,Legacy,7922,18000,automatic,silver,black
2012,Subaru,Legacy,74142,8900,automatic,silver,black
2012,Subaru,Outback,57460,20900,automatic,white,gray
2011,Subaru,Impreza,39047,22750,manual,gray,black
2008,Subaru,Impreza,119056,5400,automatic,black,beige
2000,Subaru,Outback,153005,1100,manual,green,beige
1997,Subaru,Legacy,216690,600,manual,green,gray
2012,Subaru,Legacy,63766,12200,automatic,silver,black
2012,Subaru,Outback,31369,20800,automatic,red,black
2012,Subaru,Legacy,22231,17800,automatic,white,beige
2012,Subaru,Outback,22511,21600,automatic,red,black
2012,Subaru,Outback,89293,14100,automatic,black,tan
2011,Subaru,Impreza,33310,11200,automatic,gray,black
2011,Subaru,Outback,32991,22200,automatic,gray,black
2010,Subaru,Forester,98557,8400,automatic,red,gray
2010,Subaru,Forester,113305,7300,NA,gray,gray
2008,Subaru,Outback,106053,9400,automatic,brown,tan
2008,Subaru,Forester,72339,9000,automatic,red,black
2007,Subaru,Impreza,98021,16100,manual,gray,black
2007,Subaru,Legacy,117655,4500,automatic,blue,beige
2006,Subaru,Legacy,118487,5200,automatic,silver,black
2006,Subaru,Legacy,99253,4800,automatic,blue,beige
2006,Subaru,Legacy,99912,4900,automatic,blue,tan
2005,Subaru,Outback,218555,2000,automatic,blue,black
2005,Subaru,Legacy,120947,6700,manual,black,gray
2005,Subaru,Outback,151065,5200,automatic,black,gray
2005,Subaru,Outback,80778,7900,automatic,green,gray
2005,Subaru,Outback,96349,6500,NA,blue,black
2005,Subaru,Legacy,140951,4100,NA,white,gray
2004,Subaru,Outback,101749,4900,automatic,green,beige
2001,Subaru,Forester,156346,1000,automatic,gray,gray
2000,Subaru,Legacy,1,250,manual,green,gray
2000,Subaru,Outback,141658,400,automatic,burgundy,tan
2015,Subaru,Forester,13468,23500,NA,silver,gray
2015,Subaru,Forester,4836,23000,automatic,blue,gray
2015,Subaru,Forester,7511,23400,automatic,green,gray
2014,Subaru,Forester,5386,22700,automatic,blue,gray
2014,Subaru,Impreza,13743,16800,NA,red,gray
2014,Subaru,Impreza,12265,16400,automatic,silver,black
2014,Subaru,Forester,15841,21500,automatic,white,gray
2014,Subaru,Legacy,11054,18000,automatic,beige,beige
2014,Subaru,Impreza,11805,16800,automatic,off-white,beige
2014,Subaru,Forester,10844,27200,automatic,blue,black
2014,Subaru,Forester,13926,21600,automatic,white,gray
2014,Subaru,Forester,12187,21900,automatic,black,gray
2014,Subaru,Legacy,21088,17400,automatic,blue,black
2014,Subaru,Legacy,15167,17700,automatic,white,beige
2014,Subaru,Legacy,9274,18200,automatic,red,black
2014,Subaru,Legacy,12369,18200,automatic,blue,black
2014,Subaru,Legacy,12921,17800,automatic,gray,black
2014,Subaru,Legacy,12057,18600,automatic,red,beige
2014,Subaru,Legacy,10618,18000,automatic,blue,beige
2014,Subaru,Impreza,10724,16800,automatic,green,beige
2014,Subaru,Impreza,14143,17800,automatic,gray,black
2014,Subaru,Impreza,13768,16500,automatic,blue,black
2014,Subaru,Legacy,9876,18200,automatic,gray,black
2014,Subaru,Legacy,13715,21000,automatic,blue,black
2014,Subaru,Legacy,8136,21600,automatic,gray,black
